# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
11 16 23 24 0.1867047652
16 21 23 24 0.1246749515
21 26 23 24 0.08148999012
26 31 23 24 0.1035055009
31 36 23 24 0.06102641015
36 41 23 24 0.0751767457
41 46 23 24 0.03075392661
46 51 23 24 0.03467856604
51 56 23 24 0.02335649912
56 61 23 24 0.02835776794
61 66 23 24 0.0230253291
66 71 23 24 0.03129264356
71 76 23 24 0.02287206267
76 81 23 24 0.007651462081
81 86 23 24 0.01029266896
86 91 23 24 0.009467910754
91 96 23 24 0.01450910236
96 101 23 24 -0.006596866756
1 6 24 25 0.1833703978
6 11 24 25 0.158837594
11 16 24 25 0.1991583808
16 21 24 25 0.1074682502
21 26 24 25 0.05894433008
26 31 24 25 0.1017823152
31 36 24 25 0.07267945599
36 41 24 25 0.06500914948
41 46 24 25 0.04707886687
46 51 24 25 0.02599391225
51 56 24 25 0.03308552182
56 61 24 25 0.01521376
61 66 24 25 0.01588409644
66 71 24 25 0.01225432868
71 76 24 25 0.00880626716
76 81 24 25 0.01532780627
81 86 24 25 0.00649328507
86 91 24 25 0.0221663591
91 96 24 25 0.01101638737
96 101 24 25 0.01178897397
1 6 25 26 0.1422996405
6 11 25 26 0.1456795283
11 16 25 26 0.1420151382
16 21 25 26 0.1078364116
21 26 25 26 0.04285118303
26 31 25 26 0.09799633778
31 36 25 26 0.06996148203
36 41 25 26 0.05901287478
41 46 25 26 0.04443358377
46 51 25 26 0.04181106895
51 56 25 26 0.02308848196
56 61 25 26 0.003920330334
61 66 25 26 0.02592698411
66 71 25 26 0.02278349018
71 76 25 26 0.00265126233
76 81 25 26 0.01997197166
81 86 25 26 0.01636309702
86 91 25 26 0.009022351163
91 96 25 26 0.02155204138
96 101 25 26 0.01697864319
1 6 26 27 0.2816944053
6 11 26 27 0.166175746
11 16 26 27 0.1329869307
16 21 26 27 0.1663740745
21 26 26 27 0.06519853889
26 31 26 27 0.08724214947
31 36 26 27 0.06775714094
36 41 26 27 0.05215067843
41 46 26 27 0.04403802742
